5;is;0.0
7;be_used_by;1.0
7;is_ranging_from;0.0
9;have_always_existed_in;0.0
9;has_become_popular_due_to;0.0
10;be_used_by;1.0
10;are_sometimes_informally_called;0.0
13;is;0.0
15;be_used_by;1.0
15;is_ranging_from;0.0
17;have_always_existed_in;0.0
17;has_become_popular_due_to;0.0
18;be_used_by;1.0
18;are_sometimes_informally_called;0.0
21;use_domain_specific_languages_to_describe;0.0
21;use;0.0
21;be_related_to;0.0
22;be_breaking_in;0.0
26;to_handle;0.0
26;also_provides;0.7071067811865475
28;to_be_form_in;0.0
29;is_backed_up_by;0.7071067811865475
29;to_specify;0.0
30;converts_an_abstract_syntax_tree_back_into;0.0
30;converts_back;0.0
32;be_specifying_in;0.0
34;allows;0.0
36;is_rather;0.0
36;be_specifies_by;0.7071067811865475
36;be_a_lot_of;0.0
37;ve_been_in;0.0
38;focused_on;0.0
39;often_use_multiple_DSLs_in;0.0
39;can_t_build;0.7071067811865475
39;can_t_build_a_whole_program_with;0.7071067811865475
39;often_use;0.0
39;be_build_with;0.0
39;be_mainly_written_in;0.0
40;come_in;0.0
42;is;0.0
43;include;0.0
44;have;0.0
45;are_a_particular_form_of;0.0
45;are_a_particular_form_of_API_in;0.0
45;be_often_referred_as;0.7071067811865475
45;are_form_of;0.0
45;are_form_of_API_in;0.0
46;be_used_by;1.0
46;be_used_on;1.0
46;be_expectations_for;0.0
47;also_have_a_long_tradition_of_usage_in;0.7071067811865475
47;also_have;1.0
48;has_to_write_similar_code_for;0.0
48;to_write_similar_code_for;0.0
48;has_to_write;0.0
48;to_be_write_for;0.0
49;specializes_in;0.0
50;can_be_understood_by;0.7071067811865475
50;is;0.0
