3;The_following_code_snippets;create;an_instance_foo_of_class_Foo;0.773
3;The_following_code_snippets;invoke;its_method_hello;0.722
4;normal_and_reflection_based_call_sequences;are_shown_for;each_programming_language;0.754
7;Reflection;to_be_use_in;a_practical_way;0.708
9;t;really_give;a_very_clear_picture_what_it_means;0.603
10;anyone;Can_explain_it_in;a_simpler_way;0.774
10;anyone;Can_explain_it_by;a_relevant_example;0.746
10;it;Can_be_explain_in;a_simpler_way;0.657
10;it;Can_be_explain_by;a_relevant_example;0.622
10;anyone;Can_explain;it;0.621
11;The_name_reflection;to_describe;code_which_is_able_to_inspect_other_code_in_the_same_system;0.837
11;other_code;to_be_inspect_in;the_same_system;0.708
12;you;started_at;http;0.864
17;they;can_be_tied_together_at;runtime;0.921
17;you;write;programs_that_do_not_have_to_know_everything_at_compile_time;0.851
17;Reflection;is;important;0.735
17;everything;to_be_know_at;compile_time;0.646
18;The_code;can_be_written_against;known_interfaces;0.894
18;reflection;be_using_from;configuration_files;0.608
19;it;is;useful;0.596
20;the_principles;are_the_same_in;any_language;0.823
21;The_name_reflection;to_describe;code_which_is_able_to_inspect_other_code_in_the_same_system;0.837
21;other_code;to_be_inspect_in;the_same_system;0.708
22;you;would_like_to_call;a_doSomething_method)[enabler=if_one_exists;0.874
22;you;have;an_object_of_an_unknown_type)[attrib=you_say_would;0.869
22;you;to_call;a_doSomething_method)[enabler=if_one_exists;0.822
22;you;say_would_for;example;0.184
23;your_code;can_look_at;the_object;0.847
23;Java;can_look_at;the_object;0.701
23;the_object;conforms_to;a_known_interface;0.672
23;Java;s_can;static_typing_system;0.496
23;your_code;s_can;static_typing_system;0.364
23;it;has_then;a_method_called_doSomething;0.04
25;One_very_common_use_case;is_the_usage_with;annotations;0.916
25;One_very_common_use_case;is;the_usage;0.746
25;the_usage;be_One_very_common_use_case_in;Java;0.405
26;methods;be_tagged_with;the_Test_annotation;0.655
26;reflection;will_use_will_be_for;example;0.112
27;you;started_at;http;0.864
32;the_concepts;finally_are_pretty_much_similar_in;other_statically_types_languages_which_support_reflection;0.743
33;the_second_case_looking_for_methods;is_still;common;0.751
33;the_use_case_described_above;is;necessary;0.639
33;the_use_case_described_above;is_necessary_in;typed_languages;0.465
34;Reflection;is;a_language;0.667
36;all_objects;have;the_method_getClass_which_lets_you_determine_the_object_s_class_even_if_you_don_t_know_it_at_compile_time_e;0.792
36;you;determine;the_object;0.789
36;getClass;s;class;0.696
36;it;even_don_t_know_at;compile_time_e;0.601
36;class;be_s_by;the_method;0.366
36;you;even_don_t_know_it_at;compile_time_e;0.17
36;all_objects;have_the_method_getClass_which_lets_you_determine_the_object_s_class_even_if_you_don_t_know_it_at_compile_time_e_for;example;0.111
36;you;even_don_t_know;it;0.108
