3;is;0.0
5;be_used_by;1.0
5;is_ranging_from;0.0
7;have_always_existed_in;0.0
7;has_become_popular_due_to;0.0
8;be_used_by;1.0
8;are_sometimes_informally_called;0.0
11;be_capable_of;0.0
11;may_have_specialized_features_for;0.0
11;may_have_specialized;0.0
11;is_not_always_sharp_as;0.0
11;be;0.0
11;be_used_for;1.0
11;is_always;0.0
11;be_The_line_between;0.0
12;was_originally_developed_as;0.0
12;was_originally_developed_for;0.0
13;is_a_Turing_complete_language_by;0.7071067811865475
13;is;0.0
13;is_complete_language_by;0.7071067811865475
13;is_language_by;0.7071067811865475
24;use_domain_specific_languages_to_describe;0.0
24;use;0.0
24;be_related_to;0.0
25;be_breaking_in;0.0
29;to_handle;0.0
29;also_provides;0.7071067811865475
31;to_be_form_in;0.0
32;is_backed_up_by;0.7071067811865475
32;to_specify;0.0
33;converts_an_abstract_syntax_tree_back_into;0.0
33;converts_back;0.0
35;be_specifying_in;0.0
37;allows;0.0
39;is_rather;0.0
39;be_specifies_by;0.7071067811865475
39;be_a_lot_of;0.0
40;ve_been_in;0.0
41;focused_on;0.0
42;often_use_multiple_DSLs_in;0.0
42;can_t_build;0.7071067811865475
42;can_t_build_a_whole_program_with;0.7071067811865475
42;often_use;0.0
42;be_build_with;0.0
42;be_mainly_written_in;0.0
43;come_in;0.0
45;is;0.0
46;include;0.0
47;have;0.0
48;are_a_particular_form_of;0.0
48;are_a_particular_form_of_API_in;0.0
48;be_often_referred_as;0.7071067811865475
48;are_form_of;0.0
48;are_form_of_API_in;0.0
49;be_used_by;1.0
49;be_used_on;1.0
49;be_expectations_for;0.0
50;also_have_a_long_tradition_of_usage_in;0.7071067811865475
50;also_have;1.0
51;has_to_write_similar_code_for;0.0
51;to_write_similar_code_for;0.0
51;has_to_write;0.0
51;to_be_write_for;0.0
52;specializes_in;0.0
53;can_be_understood_by;0.7071067811865475
53;is;0.0
