examples of turing completeness;https://en.wikipedia.org/wiki/Turing_completeness;In computability theory, a system of data_manipulation rules is said to be Turing complete or computationally universal if it can be used to simulate any single_taped Turing machine.;single_taped_turing_machine;0.9166666666666667;0.47222222222222215;1.0;2.388888888888889;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://stackoverflow.com/questions/7284/what-is-turing-complete; But now imagine for some reason your programming language can t do the same addition then it s Turing machine incomplete.;turing_machine_incomplete;1.0;0.3333333333333333;1.0;2.333333333333333;0.7071067811865475;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm; Many procedural programming languages, including C and Pascal.;procedural_programming_languages;1.0;0.31481481481481477;1.0;2.314814814814815;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm; Logic programming languages, such as Prolog.;logic_programming_languages;1.0;0.31481481481481477;1.0;2.314814814814815;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm; Many finite automata systems, such as Conway s Game of Life.;finite_automata_systems;1.0;0.31481481481481477;1.0;2.314814814814815;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm;An example of a Turing complete system is lambda calculus that was developed by Alonzo Church, Alan Turing s professor.;turing_complete_system;0.9166666666666667;0.31481481481481477;1.0;2.2314814814814814;1.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://esolangs.org/wiki/Turing-complete; In fact, such an evaluation could be stored in a million_cell lookup table.;million_cell_lookup_table;1.0;0.20987654320987653;1.0;2.2098765432098766;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;Which is the most complete programming language .;complete_programming_language;1.0;0.12056737588652482;1.0;2.120567375886525;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;Are there any nearly Turing Complete languages .;turing_complete_languages;1.0;0.12056737588652482;1.0;2.120567375886525;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://en.wikipedia.org/wiki/Turing_completeness;In computability theory, a system of data_manipulation rules is said to be Turing complete or computationally universal if it can be used to simulate any single_taped Turing machine.;data_manipulation_rules;0.5;0.47222222222222215;1.0;1.972222222222222;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://en.wikipedia.org/wiki/Turing_completeness;In computability theory, a system of data_manipulation rules is said to be Turing complete or computationally universal if it can be used to simulate any single_taped Turing machine.;computationally_universal;0.5;0.47222222222222215;1.0;1.972222222222222;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://en.wikipedia.org/wiki/Turing_completeness; The concept is named after English mathematician and computer scientist Alan Turing.;english_mathematician;0.5;0.47222222222222215;1.0;1.972222222222222;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm;An example of a Turing complete system is lambda calculus that was developed by Alonzo Church, Alan Turing s professor.;alan_turing;0.625;0.31481481481481477;1.0;1.9398148148148149;1.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://stackoverflow.com/questions/7284/what-is-turing-complete;Here s the briefest explanation.;briefest_explanation;0.5;0.3333333333333333;1.0;1.8333333333333333;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://stackoverflow.com/questions/7284/what-is-turing-complete; Turing machine can easily run this program.;easily_run;0.5;0.3333333333333333;1.0;1.8333333333333333;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.computerhope.com/jargon/t/turing-completeness.htm;An example of a Turing complete system is lambda calculus that was developed by Alonzo Church, Alan Turing s professor.;alonzo_church;0.5;0.31481481481481477;1.0;1.8148148148148149;1.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;What is the best programming language to learn for web programming in the coming period .;coming_period;0.5;0.24113475177304963;1.0;1.7411347517730498;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;What is the best programming language to learn for web programming in the coming period .;web_programming;0.5;0.24113475177304963;1.0;1.7411347517730498;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://esolangs.org/wiki/Turing-complete;A programming language is said to be Turing_complete if it is in the same computational class as a Turing machine  that is to say, that it can perform any calculation that a universal Turing machine can.;computational_class;0.5;0.20987654320987653;1.0;1.7098765432098766;0.7071067811865475;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://esolangs.org/wiki/Turing-complete; This is considered significant because, under the Church_Turing thesis, a Turing machine is the embodiment of the intuitive notion of an algorithm.;intuitive_notion;0.5;0.20987654320987653;1.0;1.7098765432098766;1.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://esolangs.org/wiki/Turing-complete; This is considered significant because, under the Church_Turing thesis, a Turing machine is the embodiment of the intuitive notion of an algorithm.;considered_significant;0.5;0.20987654320987653;1.0;1.7098765432098766;1.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://esolangs.org/wiki/Turing-complete;This is not the case when talking about a restricted set of computations.;restricted_set;0.5;0.20987654320987653;1.0;1.7098765432098766;0.0;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;How come Python can do so many things compared to other programming languages .;things_compared;0.5;0.12056737588652482;1.0;1.6205673758865249;0.7071067811865475;0;Wed Jun 28 00:42:09 IST 2017
examples of turing completeness;https://www.quora.com/What-is-meant-by-Turing-complete-languages-and-which-programming-languages-comes-under-this;What is the difference between a high level and low level computer programming language .;high_level;0.5;0.12056737588652482;1.0;1.6205673758865249;0.0;0;Wed Jun 28 00:42:09 IST 2017
