examples of architectural patterns;http://pubs.opengroup.org/architecture/togaf8-doc/arch/chap28.html;In TOGAF, patterns are considered to be a way of putting building blocks into context  for example, to describe a re_usable solution to a problem.;putting_building_blocks;1.0;0.41666666666666663;1.0;2.4166666666666665;1.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;https://msdn.microsoft.com/en-us/library/ff648096.aspx; For example, software may be distributed across multiple servers to increase processing power.;increase_processing_power;1.0;0.19230769230769232;1.0;2.1923076923076925;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;https://msdn.microsoft.com/en-us/library/ff648096.aspx;Use the Broker pattern to hide the implementation details of remote service invocation by encapsulating them into a layer other than the business component itself .;remote_service_invocation;1.0;0.19230769230769232;1.0;2.1923076923076925;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;https://msdn.microsoft.com/en-us/library/ff648096.aspx; Patterns of Enterprise Application Architecture.;enterprise_application_architecture;1.0;0.19230769230769232;1.0;2.1923076923076925;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of architectural pattern;https://msdn.microsoft.com/en-in/library/ee658117.aspx; For example, some architectural styles describe deployment patterns, some describe structure and design issues, and others describe communication factors.;describe_communication_factors;0.9166666666666667;0.15625;1.0;2.072916666666667;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of architectural pattern;https://msdn.microsoft.com/en-in/library/ee658117.aspx; These are often referred to as the architectural styles, and include patterns such as client server, layered architecture, component_based architecture, message bus architecture, and service_oriented architecture .;message_bus_architecture;0.875;0.15625;1.0;2.03125;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of architectural pattern;http://www.opengroup.org/public/arch/p4/patterns/patterns.htm;Several different formats are used in the literature for describing patterns, and no single format has achieved widespread acceptance.;achieved_widespread_acceptance;1.0;0.024999999999999998;1.0;2.025;1.0;0;Tue Jun 27 23:58:38 IST 2017
examples of architectural pattern;http://www.opengroup.org/public/arch/p4/patterns/patterns.htm; The headings which follow are taken from Pattern_Oriented Software Architecture.;pattern_oriented_software_architecture;1.0;0.024999999999999998;1.0;2.025;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of architectural pattern;http://www.opengroup.org/public/arch/p4/patterns/patterns.htm; Security, robustness, reliability, fault_tolerance Manageability Efficiency, performance, throughout, bandwidth requirements, space utilization Scalability Extensibility, evolvability, maintainability Modularity, independence, reusability, openness, composability , portability Completeness and correctness Ease of construction Ease of use .;fault_tolerance_manageability_efficiency;1.0;0.024999999999999998;1.0;2.025;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of architectural pattern;http://www.opengroup.org/public/arch/p4/patterns/patterns.htm; The description should identify both the solution s static structure and its dynamic behavior _ the people and computing actors, and their collaborations.;dynamic_behavior__;1.0;0.024999999999999998;1.0;2.025;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;http://www.openloop.com/softwareEngineering/patterns/architecturePattern/arch_Broker.htm;The Broker architectural pattern can be used to structure distributed software systems with decoupled components that interact by remote service invocations.;remote_service_invocations;1.0;1.0;0.0;2.0;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;http://www.openloop.com/softwareEngineering/patterns/architecturePattern/arch_Broker.htm;The Broker architectural pattern can be used to structure distributed software systems with decoupled components that interact by remote service invocations.;broker_architectural_pattern;1.0;1.0;0.0;2.0;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;https://en.wikipedia.org/wiki/Broker_pattern; A broker component is responsible for coordinating communication, such as forwarding requests, as well as for transmitting results and exceptions.;coordinating_communication;0.5;0.5;1.0;2.0;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;https://en.wikipedia.org/wiki/Broker_pattern; A broker component is responsible for coordinating communication, such as forwarding requests, as well as for transmitting results and exceptions.;broker_component;0.5;0.5;1.0;2.0;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;https://en.wikipedia.org/wiki/Broker_pattern; A broker component is responsible for coordinating communication, such as forwarding requests, as well as for transmitting results and exceptions.;forwarding_requests;0.5;0.5;1.0;2.0;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of broker architectural pattern;https://en.wikipedia.org/wiki/Broker_pattern; A broker component is responsible for coordinating communication, such as forwarding requests, as well as for transmitting results and exceptions.;transmitting_results;0.5;0.5;1.0;2.0;0.0;0;Tue Jun 27 23:58:38 IST 2017
examples of architectural pattern;http://www.opengroup.org/public/arch/p4/patterns/patterns.htm; These may be predecessor patterns, whose resulting contexts correspond to the initial context of this one  or successor patterns, whose initial contexts correspond to the resulting context of this one  or alternative patterns, which describe a different solution to the same problem, but under different forces  or co_dependent patterns, which may   must be applied along with this pattern.;resulting_contexts_correspond;0.9166666666666667;0.024999999999999998;1.0;1.9416666666666669;0.0;0;Tue Jun 27 23:58:38 IST 2017
