1;Some_object_oriented_databases;to_work_well_with;object_oriented_programming_languages;0.791
1;Python;be_object_oriented_programming_languages_as;Delphi;0.267
1;Ruby;be_object_oriented_programming_languages_as;Delphi;0.267
1;object_oriented;be_programming_languages_as;Delphi;0.195
1;Perl;be_object_oriented_programming_languages_as;Delphi;0.14
2;NET_C_Objective_C_and_Smalltalk_others;have;their_own_programming_languages;0.514
3;OODBMSs;use_exactly_the_same_model_as;object_oriented_programming_languages;0.671
3;OODBMSs;use;the_same_model;0.631
9;An_object_oriented_database;is;a_database_that_subscribes_to_a_model_with_information;0.736
9;information;be_represented_by;objects;0.705
9;a_database;be_subscribes_to;a_model;0.616
10;Object_oriented_databases;are_a_niche_offering_in;the_relational_database_management_system_field;0.896
10;Object_oriented_databases;are_as;successful_or_well_known;0.689
16;the_main_feature_of_object_oriented_databases;is_allowing;the_definition_of_objects)[enabler=As_the_name_implies;0.667
17;Objects;reference_the_ability_to_be_develop_a_product_in;an_object_oriented_database;0.815
18;The_object;can_then_be_referenced_as;a_unit;0.911
19;objects;be_used_in;object_oriented_programming;0.705
20;A_real_life;parallel_to_objects_is;a_car_engine;0.762
21;It;is_composed_of;several_parts;0.896
23;they;are_now_collectively_referred_as;an_engine;0.92
24;programming_one;can_define;several_components)[enabler=while_both_lines_have_a_graded_measurement;0.729
24;both_lines;have;a_graded_measurement;0.592
24;several;be_components_as;a_vertical_line_intersecting;0.24
25;This_object;can_then_be_collectively_labeled;a_graph;0.763
34;ER_data_model;is;one_of_the_important_data_model;0.724
34;the_basis;be_forms_by;the_important_data_model;0.564
35;It;defines;the_mapping;0.722
36;Object_oriented_data_model;describes;the_state_of_each_entity_and_the_tasks_performed_by_them;0.82
36;the_state_of_each_entity_and_the_tasks;be_performed_by;them;0.774
38;the_relation;to_be_form_among;them;0.631
38;It;be_maps_entities_like;Student;0.595
38;It;be_Marks_with;each_other;0.543
39;It;also_list;attributes_of_each_objects;0.74
40;ER_model;represents;the_all_these_entities_attributes_and_their_relationship_in_the_form_of_picture_to_make_the_developer_understand_the_system_better;0.806
40;the_developer;understand_better;the_system;0.591
42;it;is;clean_and_clear;0.685
43;It;gives;the_clear_understanding_how_they_are_scattered_and_mapped;0.631
44;we;have_missed;any_entities_or_attribute_or_the_mapping;0.059
45;it;would_be;difficult;0.685
45;we;represent_it_in;some_tables;0.084
45;we;represent;it;0.064
46;us;consider;an_Employee_database_to_understand_this_model_better;0.811
47;we;have;different_types_of_employees;0.68
47;we;have_different_types_of_employees_Engineer_Accountant_Manager_Clark_in;this_database;0.218
48;these_employees;belong_to;Person_group;0.812
49;Person;can_have;different_attributes;0.822
49;Person;be_different_attributes_like;name_address_age_and_phone;0.541
50;a_person;s;address_and_phone_number_We_write_two_separate_procedure_sp_getAddress_and_sp_getPhone;0.703
50;We;write;two_separate_procedure_sp_getAddress_and_sp_getPhone;0.658
51;Object_oriented_databases;are_also_called;Object_Database_Management_Systems;0.736
52;Object_databases;store_objects_than;data;0.75
52;Object_databases;store;objects;0.723
53;Objects;are_used_in;object_oriented_languages;0.9
53;oriented;be_languages_as;Smalltalk_C_Java_and_others;0.348
55;the_characteristics_of_an_object;be_defines_by;data;0.564
56;it;may_be_a_reference_to;a_complex_object;0.864
56;This_data;may_be;simple_such_as_integers_strings_and_real_numbers_or_it_may_be_a_reference;0.821
56;This_data;may_be_simple_as;integers;0.753
57;Methods;define;the_behavior_of_an_object;0.789
61;Better_concurrency_control;be_A_hierarchy_of;objects;0.673
62;Data_model;is_based_on;the_real_world;0.914
